1,"out_property[out_property,...]","The Z properties that will be added to the attribute table of the input feature class. The following options are available:

Z ！Spot elevation of single-point feature.
POINT_COUNT ！Number of points in each multipoint feature.
Z_MIN ！Lowest Z value found in each multipoint, polyline, polygon, or multipatch feature.
Z_MAX ！Highest Z value found in each multipoint, polyline, polygon, or multipatch feature.
Z_MEAN ！Average Z value found in each multipoint, polyline, polygon, or multipatch feature.
LENGTH_3D ！3-dimensional length of each polyline or polygon feature.
SURFACE_AREA ！Total area of the surface of a multipatch feature.
VERTEX_COUNT ！Total number of vertices in each polyline or polygon feature.
MIN_SLOPE ！Lowest slope value calculated for each polyline, polygon, or multipatch feature.
MAX_SLOPE ！Highest slope value calculated for each polyline, polygon, or multipatch feature.
AVG_SLOPE ！Average slope value calculated for each polyline, polygon, or multipatch feature.
VOLUME ！Volume of space enclosed by each multipatch feature.",LiteralData,String,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,,,,,,
417,out_table,The table to create. The table can be a geodatabase table or a .dbf file.The SourceOID field in the output table is derived from the OID of the row in the original mosaic dataset table.,NonGeoData,Table,,,,,,,,,,,,,,,,
418,out_raster,"The name, location and format for the dataset you are creating. When storing a raster dataset in a geodatabase, do not add a file extension to the name of the raster dataset. When storing your raster dataset to a JPEG file, a JPEG 2000 file, or a geodatabase, you can specify a Compression  type and Compression Quality within the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,,
426,out_raster_catalog,"The name and location of the output raster catalog.
You can copy your output raster catalog to any type of geodatabase: personal, file, or ArcSDE.",Raster,Raster Catalog,,,,,,,,,,,,,,,,
427,out_path,"The geodatabase to contain the raster catalog. This can be any type of geodatabase: personal, file, or ArcSDE.",GeoData,Workspace,out_name,The name of the raster catalog to be created.,LiteralData,String,,,,,,,,,,,,
428,,,,,,,,,,,,,,,,,,,,
429,out_table,"The output table. This table can be created as a DBF file or within a geodatabase.
The output table will have a field that lists the Source OID. This is the OID of the row in the original raster catalog table",NonGeoData,Table,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,
432,out_rasterdataset,"The name and format for the raster dataset you are creating..bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri GridWhen storing a raster dataset in a geodatabase, do not add a file extension to the name of the raster dataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a compression type and compression quality.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
433,out_path,Select a folder or geodatabase to store the raster dataset.,GeoData,Workspace;Raster Catalog,out_name,"Specify a name and, where necessary, extension for the output raster dataset. When storing a raster dataset in a geodatabase,do not add a file extension to the name of the rasterdataset.To store the output as an Esri Grid raster or a raster dataset in a geodatabase, no file extension should be added to the name of the raster dataset. To store the raster dataset in one of the available file  raster  formats,  specify a tif extension  to output a TIFF raster, or .img for an ERDAS IMAGINE raster. When storing your raster dataset to a TIFF file, or a geodatabase raster, you can specify acompression type and compression quality.",LiteralData,String,,,,,,,,,,,,
434,out_path,The output location to store the raster dataset.,GeoData,Workspace;Raster Catalog,out_name,"The name, location and format for the dataset you are creating.When storing the raster dataset in a file format, you need to specify the file extension:.bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri GridWhen storing a raster dataset in a geodatabase, do not add a file extension to the name of the raster dataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a Compression Type and Compression Quality in the Environment Settings.",LiteralData,String,,,,,,,,,,,,
435,out_folder,The destination for the image service or mosaic dataset.,GeoData,Folder,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,
437,output_location,The path to contain the raster dataset. The path can be to a folder or geodatabase.,GeoData,Workspace;Raster Catalog,,,,,,,,,,,,,,,,
438,out_raster_dataset,"The name and extension of the output raster dataset mosaic.

When storing the raster dataset in a file format, you need to specify the file extension:

.bil！Esri BIL 
.bip！Esri BIP 
.bmp！BMP 
.bsq！Esri BSQ 
.dat！ENVI DAT 
.gif！GIF 
.img！ERDAS IMAGINE 
.jpg！JPEG 
.jp2！JPEG 2000 
.png！PNG 
.tif！TIFF 
no extension for Esri Grid 
When storing a raster dataset in a geodatabase, no file extension should be added to the name of the raster dataset.

When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a compression type and compression quality.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,,,,,
440,out_raster,"The name, location and format for the dataset you are creating. Make sure that it can support the necessary bit-depth.When storing the raster dataset in a file format, you need to specify the file extension:.bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri Grid When storing a raster dataset in a geodatabase, do not add a file extension to the name of the raster dataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a Compression Type and Compression Quality in the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
441,out_raster,"The name, location and format for the raster dataset you are creating. Make sure that it can support the necessary bit-depth.When storing the raster dataset in a file format, you need to specify the file extension:.bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri Grid When storing a raster dataset in a geodatabase, do not add a file extension to the name of the raster dataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a Compression Type and Compression Quality in the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
442,out_raster_dataset,"Specify a name, location and format for the dataset you are creating.When storing the raster dataset in a file format, you need to specify the file extension:.bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri Grid When storing a raster dataset in a geodatabase,do not add a file extension to the name of the rasterdataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, or a geodatabase, you can specify a Compression Type  type and Compression Quality within the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
443,out_raster_dataset,"The name, location and format for the dataset you are creating.When storing the raster dataset in a file format, you need to specify the file extension:.bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri Grid When storing a raster dataset in a geodatabase,do not add a file extension to the name of the rasterdataset.When storing your raster dataset to a JPEG file, a JPEG 2000 file, a TIFF file, or a geodatabase, you can specify a Compression Type and Compression Quality in the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,
445,out_raster,"The name, location, and format for the dataset you are creating.When storing the raster dataset in a file format, you need to specify the file extension:.bil！ESRI BIL.bip！ESRI BIP.bmp！BMP.bsq！ESRI BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE file.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension！ESRI GRID. When storing a raster dataset in a geodatabase,do not add a file extension to the name of the rasterdataset. When storing your raster dataset to a JPEG file, a JPEG 2000 file, or a geodatabase, you can specify a Compression  type and Compression Quality within the Environment Settings.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
446,out_folder,Select a destination wherethe folder structure and DTED files will be created.,GeoData,Folder,,,,,,,,,,,,,,,,
447,out_raster,"The name, location, and format for the dataset you are creating..bil！Esri BIL.bip！Esri BIP.bmp！BMP.bsq！Esri BSQ.dat！ENVI DAT.gif！GIF.img！ERDAS IMAGINE.jpg！JPEG.jp2！JPEG 2000.png！PNG.tif！TIFFno extension for Esri Grid When storing a raster dataset in a geodatabase,do not add a file extension to the name of the rasterdataset. When storing your raster dataset to a JPEGfile, a JPEG 2000 file, a TIFF file, or a geodatabase, you canspecify a compression type and compression quality.",Raster,Raster Dataset,,,,,,,,,,,,,,,,
448,out_folder,The destination for the new raster datasets.,GeoData,Folder,out_base_name,"The prefix for each of the raster datasets you will create. A number will be appended to each prefix, starting with 0.",LiteralData,String,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,
462,out_relationship_class,The relationship class that is created.,GeoData,Relationship Class,relationship_type,The type of relationship to create between the origin and destination tables.SIMPLE ！A relationship between independent objects (parent to parent). This is the default. COMPOSITE ！A relationship between dependent objects where the lifetime of one object controls the lifetime of the related object (parent to child).,LiteralData,String,,,,,,,,,,,,
463,out_relationship_class,The relationship class that will be created.,GeoData,Relationship Class,relationship_type,The type of association to create between the origin and destination tables.SIMPLE ！An association where each object is independent of each other (a parent-to-parent relationship). This is the default. COMPOSITE ！An association where the lifetime of one object controls the lifetime of its related object (a parent-child relationship).,LiteralData,String,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,,,
469,out_table,"The table to which the rows will be written. The output table can be saved in a dBASE, ArcSDE geodatabase, file geodatabase, or personal geodatabase, or as an INFO table.The table to which the rows will be written. The output table can be saved in a dBASE, ArcSDE geodatabase, file geodatabase, or personal geodatabase, or as an INFO table.",NonGeoData,Table,,,,,,,,,,,,,,,,
470,out_name,The name of the table to be created.,LiteralData,String,,,,,,,,,,,,,,,,
471,out_name,The name of the table to be created.,LiteralData,String,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,
476,in_target_cache_folder,The output folder into which the tile cache or tile package will be exported.,GeoData,Folder,in_target_cache_name,The name of the exported tile cache or tile package.,LiteralData,String,,,,,,,,,,,,
477,out_tiling_scheme,Path and file to the output tiling scheme to be created.,GeoData,File,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,
482,out_name,The name of the topology to be created.  This name must be unique across the entire geodatabase.,LiteralData,String,,,,,,,,,,,,,,,,
483,out_path,The output workspace to which the feature classeswill be created.  The default is the workspace where the topology islocated.,GeoData,Feature Dataset;Workspace,out_basename,Name to prepend to each output feature class.  This allows you to specify unique output names when running multiple exports to the same workspace.  The default is the topology name.,LiteralData,String,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,
496,out_folder_path,Location where the ArcInfo workspace will be created.,GeoData,Folder,out_name,Name of the ArcInfo workspace to be created.,LiteralData,String,,,,,,,,,,,,
497,out_folder_path,The folder path where the .sde file will be stored.,GeoData,Folder,out_name,The name of the connection file. Use the .sde file extension.,LiteralData,String,,,,,,,,,,,,
498,out_folder_path,The folder path where the database connection file (.sde file) will be stored.,GeoData,Folder,out_name,The name of the database connection file. The output file will have the extension .sde.,LiteralData,String,,,,,,,,,,,,
499,out_dataset_path,"The enterprise, file geodatabase, or personal geodatabase in which the output feature dataset will be created.",GeoData,Workspace,out_name,The name of the feature dataset to be created.,LiteralData,String,,,,,,,,,,,,
500,out_folder_path,The location (folder) where the file geodatabase will be created.,GeoData,Folder,out_name,The name of the file geodatabase to be created.,LiteralData,String,out_version(Optional),The ArcGIS version for the geodatabase to be created.  CURRENT ！Creates a geodatabase compatible with the currently installed version of ArcGIS10.0 ！Creates a geodatabase compatible with ArcGIS version 109.3 ！Creates a geodatabase compatible with ArcGIS version 9.39.2 ！Creates a geodatabase compatible with ArcGIS version 9.2,LiteralData,String,,,,,,,,
501,out_folder_path,The disk location where the folder is created.,GeoData,Folder,out_name,The folder to be created.,LiteralData,String,,,,,,,,,,,,
502,out_folder_path,Location (folder) where the personal geodatabase will be created.,GeoData,Folder,out_name,Name of the geodatabase to be created.,LiteralData,String,out_version(Optional),The ArcGIS version for the geodatabase to be created.  CURRENT ！Creates a geodatabase compatible with the currently installed version of ArcGIS10.0 ！Creates a geodatabase compatible with ArcGIS version 109.3 ！Creates a geodatabase compatible with ArcGIS version 9.39.2 ！Creates a geodatabase compatible with ArcGIS version 9.29.1 ！Creates a geodatabase compatible with ArcGIS version 9.1,LiteralData,String,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,
511,out_address_locator,The address locator to create.,GeoData,Address Locator,,,,,,,,,,,,,,,,
512,out_composite_address_locator,The composite address locator to create.,GeoData,Address Locator,,,,,,,,,,,,,,,,
513,out_feature_class,The output geocoded feature class or shapefile.,Vector,Feature Class,out_relationship_type(Optional),Indicates whether to create a static copy of the address table inside the geocoded feature class or to create a dynamically updated geocoded feature class.STATIC ！Creates a static copy of the fields input address table in the output feature class. This is the default. DYNAMIC ！Creates a relationship class between the input address table and output feature class so that edits to the addresses in the input address table are automatically updated in the output feature class. This option is supported only if the input address table and output feature class are in the same geodatabase workspace. License:This option is only supported if you have  ArcGIS for Desktop Standard or Advanced licences. An error message saying "Geocode addresses failed" will be displayed if you do not have the proper license.,LiteralData,Boolean,,,,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,
516,out_feature_class,The output feature class.,Vector,Feature Class,,,,,,,,,,,,,,,,
517,out_address_data,The output table or feature class to create containing the standardized address fields.,Vector,Table;Feature Class,,,,,,,,,,,,,,,,
518,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
519,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
520,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
521,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
522,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
523,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
524,out_featureclass,Feature class storing the results.,Vector,Feature Class,,,,,,,,,,,,,,,,
525,out_ga_layer(Optional),The geostatistical layer produced. This layer is required output only if no output raster is requested.,GeoData,Geostatistical Layer,out_raster(Optional),The output raster. This raster is required output only if no output geostatistical layer is requested.,Raster,Raster Dataset,,,,,,,,,,,,
526,number_output_points,Specify how many sample locations to generate.,LiteralData,Long,out_feature_class,The output feature class contains the selected sample locations and their inclusion probabilities.,Vector,Feature Class,,,,,,,,,,,,
527,number_output_points,Specify how many sample locations to generate.,LiteralData,Long,out_feature_class,The name of the output feature class.,Vector,Feature Class,,,,,,,,,,,,
528,number_of_realizations,The number of simulations to perform.,LiteralData,Long,output_workspace,Stores all the simulation results. The workspace can be either a folder or a geodatabase.,GeoData,Workspace,output_simulation_prefix,A one- to three-character alphanumeric prefix that is automatically added to the output dataset names.,LiteralData,String,,,,,,,,
529,out_table,"The output table contains a record for each point and each raster that has data. If polygon features are input, they are converted to points that coincide with the raster cell centers.",NonGeoData,Table,out_raster_names_table(Optional),Saves the names of the Input rasters to disc.,NonGeoData,Table,,,,,,,,,,,,
530,out_point_feature_class(Optional),Stores the cross-validation statistics at each location in the geostatistical layer.,Vector,Feature Class,,,,,,,,,,,,,,,,
531,out_layer,Layer to store the neighborhood selection.,Vector,Feature Layer,,,,,,,,,,,,,,,,
532,out_table,Table storing the  sensitivity results.,NonGeoData,Table,,,,,,,,,,,,,,,,
533,out_training_feature_class,The subset of training features to be created.,Vector,Feature Class;Table,out_test_feature_class(Optional),The subset of test features to be created.,Vector,Feature Class; Table,,,,,,,,,,,,
534,out_feature_class, The output feature class containing the aggregated predictions and standard errors for the new polygons.,Vector,Feature Class,,,,,,,,,,,,,,,,
535,,,,,,,,,,,,,,,,,,,,
536,out_layer,The geostatistical layer produced by the tool.,GeoData,Geostatistical Layer,,,,,,,,,,,,,,,,
537,out_feature_class,"The output feature class will either be a polyline or a polygon, depending on the selected contour type.",Vector,Feature Class,,,,,,,,,,,,,,,,
538,out_surface_grid,The raster to be created.,Raster,Raster Dataset,,,,,,,,,,,,,,,,
539,out_feature_class,The output feature class containing either the predictions or the predictions and the validation results.,Vector,Feature Class,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,
541,out_ga_model,Geostatistical model created with the parameter value defined in the XML path.,GeoData,File,,,,,,,,,,,,,,,,
542,out_feature_class,The feature class to be created. It can be a shapefile or a geodatabase feature class.,Vector,Feature Class,,,,,,,,,,,,,,,,
543,out_feature_class,The feature class to be created. It can be a shapefile or a geodatabase feature class.,Vector,Feature Class,,,,,,,,,,,,,,,,
544,out_table,The table to be created.,NonGeoData,Table,out_event_properties,"Parameter consisting of the route location fields and the type of events that will be written to the output event table.Route Identifier Field！The field that will contain values that indicate the route on which each event is located.Event Type！The type of events the output event table will contain (POINT or LINE).POINT！Point events occur at a precise location along a route. Only a single measure field must be specified.LINE！Line events define a portion of a route. Both from- and to-measure fields must be specified.From-Measure Field！A field that will contain measure values. Required when the event type is POINT or LINE. Note when the Event Type is POINT, the label for this parameter becomes Measure Field.To-Measure Field！A field that will contain measure values. Required when the event type is LINE.",LiteralData,Route Measure Event Properties,,,,,,,,,,,,
545,out_table,The table to be created.,NonGeoData,Table,out_event_properties,"Parameter consisting of the route location fields and the type of events that will be written to the output event table.Route Identifier Field！The field that will contain values that indicate the route on which each event is located.Event Type！The type of events the output event table will contain (POINT or LINE).POINT！Point events occur at a precise location along a route. Only a single measure field must be specified.LINE！Line events define a portion of a route. Both from- and to-measure fields must be specified.From-Measure Field！A field that will contain measure values. Required when the event type is POINT or LINE. Note when the Event Type is POINT, the label for this parameter becomes Measure Field.To-Measure Field！A field that will contain measure values. Required when the event type is LINE.",LiteralData,Route Measure Event Properties,,,,,,,,,,,,
546,out_layer,"The layer to be created. This layer is stored in memory, so a path is not necessary.",Vector,Feature Layer,,,,,,,,,,,,,,,,
547,out_table,The table to be created.,NonGeoData,Table,out_event_properties,"Parameter consisting of the route location fields and the type of events that will be written to the output event table.Route Identifier Field！The field that will contain values that indicate the route on which each event is located.Event Type！The type of events the output event table will contain (POINT or LINE).POINT！Point events occur at a precise location along a route. Only a single measure field must be specified.LINE！Line events define a portion of a route. Both from- and to-measure fields must be specified.From-Measure Field！A field that will contain measure values. Required when the event type is POINT or LINE. Note when the Event Type is POINT, the label for this parameter becomes Measure Field.To-Measure Field！A field that will contain measure values. Required when the event type is LINE.",LiteralData,Route Measure Event Properties,,,,,,,,,,,,
548,out_table,The table to be created.,NonGeoData,Table,out_event_properties,"Parameter consisting of the route location fields and the type of events that will be written to the output event table.Route Identifier Field！The field that will contain values that indicate the route on which each event is located.Event Type！The type of events the output event table will contain (POINT or LINE).POINT！Point events occur at a precise location along a route. Only a single measure field must be specified.LINE！Line events define a portion of a route. Both from- and to-measure fields must be specified.From-Measure Field！A field that will contain measure values. Required when the event type is POINT or LINE. Note when the Event Type is POINT, the label for this parameter becomes Measure Field.To-Measure Field！A field that will contain measure values. Required when the event type is LINE.",LiteralData,Route Measure Event Properties,,,,,,,,,,,,
549,out_netCDF_file,The output netCDF file. The filename must have a .nc extension.,GeoData,File,,,,,,,,,,,,,,,,
550,out_feature_layer,The name of the output feature layer.,Vector,Feature Layer,,,,,,,,,,,,,,,,
551,out_raster_layer,The name of the output raster layer.,Raster,Raster Layer,,,,,,,,,,,,,,,,
552,out_table_view,The name of the output table view.,NonGeoData,Table View,,,,,,,,,,,,,,,,
553,out_netCDF_file,The output netCDF file. The filename must have a .nc extension.,GeoData,File,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,
555,out_netCDF_file,The output netCDF file. The filename must have a .nc extension.,GeoData,File,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,
559,output_location,The workspace where the output table and two feature classes will be saved.,GeoData,Workspace;Feature Dataset,,,,,,,,,,,,,,,,
560,out_directions_file,"If you provide a stylesheet in the stylesheet   parameter, make sure the file suffix for   out_directions_file matches the file type your stylesheet produces.",GeoData,File,,,,,,,,,,,,,,,,
561,out_network_analysis_layer,Name of the closest facility network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
562,out_network_analysis_layer,Name of the location-allocation network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
563,out_network_analysis_layer,Name of the OD cost matrix network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
564,out_network_analysis_layer,Name of the route network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
565,out_network_analysis_layer,Name of the vehicle routing problem network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
566,out_network_analysis_layer,Name of the service area network analysis layer to create.,LiteralData,String,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,
569,,,,,,,,,,,,,,,,,,,,
570,out_workspace_location,"The geodatabase workspace in which to create the dissolved network dataset. The workspace must be an ArcGIS?10?geodatabase or later, and it must be a different geodatabase than the one where the input network dataset resides.",GeoData,Workspace,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,,,
572,output_workspace_location,"The ArcSDE geodatabase, file geodatabase, or in-memory workspace in which the output feature classes will be created. This workspace must already exist. The default output workspace is in memory.",GeoData,Workspace,output_unassigned_stops_name,The name of the output feature class that will contain any unreachable depots or unassigned orders.,LiteralData,String,output_stops_name,"The name of the feature class that will contain the stops visited by routes. This feature class includes stops at depots, orders, and breaks.",LiteralData,String,output_routes_name,The name of the feature class that will contain the routes of the analysis.,LiteralData,String,output_directions_name,The name of the feature class that will contain the directions for the routes.,LiteralData,String
573,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,
575,out_location,"The  file, personal, workgroup, or enterprise geodatabase, or the folder in which the output turn feature class will be created. This workspace must already exist.",GeoData,Workspace;Feature Dataset,out_feature_class_name,The name of the turn feature class to be created.,LiteralData,String,,,,,,,,,,,,
576,,,,,,,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,,,,,,,
578,out_feature_class_name,The name of the new turn feature class to create.,LiteralData,String,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,,,,,,,,,,
581,,,,,,,,,,,,,,,,,,,,
582,,,,,,,,,,,,,,,,,,,,
583,out_view,The name of the output table view.,NonGeoData,Table View,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,,,,,,,,,
585,output_parcels,"The new parcel fabric  to which the parcels will be copied. If the  parcel fabric exists and you have chosen to overwrite the outputs of geoprocessing operations by setting arcpy.env.overwriteOutput to True,   the existing parcel fabric will be overwritten with a new parcel fabric containing the copied parcels.",GeoData,Parcel Fabric,,,,,,,,,,,,,,,,
586,out_name,Name of the schematic diagram to be created.,LiteralData,String,,,,,,,,,,,,,,,,
587,out_name,Name of the output schematic folder.,LiteralData,String,,,,,,,,,,,,,,,,
588,out_location,Workspace or feature dataset in which the schematic diagram will be converted. This container must already exist.,GeoData,Workspace;Feature Dataset,,,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,,
591,,,,,,,,,,,,,,,,,,,,
592,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,,,,,,,
595,,,,,,,,,,,,,,,,,,,,
596,output_tiling_scheme,Path and file name of the tiling scheme file to create.,GeoData,File,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,,,,,,,,,
598,,,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,,,,,
