5987,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5988,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5989,result,,LiteralData,string,,,,
5990,result,,LiteralData,boolean,,,,
5991,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5992,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5993,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5994,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5995,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5996,result,,LiteralData,boolean,,,,
5997,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5998,result,,LiteralData,boolean,,,,
5999,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
6000,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6001,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6002,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6003,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6004,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6005,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6006,results,,Vector,"text/xml,text/xml",,,,
6007,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6008,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6009,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6010,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6011,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6012,reclassified,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6013,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6014,statistics,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6015,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6016,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6017,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6018,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
6019,result,,Vector,"text/xml,text/xml,application/json",,,,
6020,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6021,bounds,,LiteralData,string,,,,
6022,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6023,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6024,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6025,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6026,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
6027,result,,LiteralData,string,,,,
6028,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6029,results,,Vector,"text/xml,text/xml",,,,
6030,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6031,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6032,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6033,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6034,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,application/json,application/vnd.google-earth.kml+xml",,,,
6035,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,application/json,application/vnd.google-earth.kml+xml",,,,
6036,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,application/json,application/vnd.google-earth.kml+xml",,,,
6037,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,application/json,application/vnd.google-earth.kml+xml",,,,
6038,buffers,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6039,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
