2675,Output,Contains the accumulated input layer(s).,Any,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,Output: Output raster channel,"Specifies the output image channel to receive the generated brightness image. The output channel must be 32-bit real. If the output channel is the same as the specified input channel (DBIC) of the same image file, the output image is processed correctly and overwrites the input image. This is not advised unless the input image channel is 32-bit real.",Raster,Raster,OutputOrbit: Output satellite orbital ephemeris segment,Specifies the output segment to receive the satellite orbital ephemeris data.,ORB,GeoData,OutputGCP: Output GCP segment,Specifies the output segment to receive the ground control points.,GCP,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,Output: Output classified bitmaps,"Specifies the output bitmaps. The bitmaps specify the pixels that belong to each class. One output bitmap is created for each defined class. For example, if Class1 and Class3 are specified, two output bitmaps will be created. The first bitmap will specify all pixels belonging to Class1; the second bitmap will specify all pixels belonging to the Class3.",Bitmap,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,Output: Output corrected SAR image channel,Specifies the output image channel to receive the corrected SAR image.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,OutputIncAngle: Output SAR incident angle segment,"Upons successful completion of SARINCD, this parameter receives the number of the new array segment of incident angles.",Array,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,Output: Output SAR image,"The name of the PCIDSK file to which to write the ingested SAR product. The output file must not exist already. If available, GCPs, text, orbit, and rational polynomial coefficients are retrieved and stored with the image channels in the output file. With complex SAR imagery, the output format is PCIDISK Complex Imagery.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,Output: Output SAR image,"The name of the PCIDSK file containing the ingested SAR product. The output file must not already exist. If available, GCPs, text, orbit, incidence angle array and binary math model (or rational polynomial coefficients (RPCs)) are retrieved and stored with the image channels in the output file.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,OutputIDs: Output region IDs channel,Specifies the output channel to receive the region IDs for each region.,Raster,Raster,OutputMean,Specifies the output channel to receive the mean values for each region.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,Output: Output backscatter image channel,"Specifies the output image channel to receive the generated backscatter image. If the output file is to be created, the image is output to channel one and this parameter is ignored. If the output file already exists and this parameter is specified, the output channel must be 32-bit real. If the output channel is the same as the specified input channel (DBIC) of the same image file, the output image is processed correctly and overwrites the input image. This is not advised unless the input image channel is 32-bit real.",Raster,Raster,OutputOrbit: Output satellite orbital ephemeris segment,Specifies the output segment to receive the satellite orbital ephemeris data.,ORB,GeoData,OutputGCP: Output GCP segment,Specifies the output segment to receive the ground control points.,GCP,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,Output: Output simulated radar channel,Specifies the 16-bit unsigned output image channel to receive the simulated radar image. The specified output file must not already exist.,Raster,Raster,OutBitLayover: Output layover bitmap channel,Specifies the output channel to receive the overlay bitmap mask.,Bitmap,Raster,OutBitShadow: Output shadow bitmap channel,Specifies the output channel to receive the shadow bitmap mask.,Bitmap,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,Output: Output simulated detected SAR image,Optionally specifies the 16-bit unsigned output file to receive the simulated SAR image.,Raster,Raster,OutputBitLayover: Layover bitmap layer,Specifies the output file to receive the overlay bitmap mask.,Bitmap,Raster,OutputBitShadow: Shadow bitmap layer,Specifies the output file to receive the shadow bitmap mask.,Bitmap,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Output: Texture measure channels,The list of output channels to contain the calculated texture measures. The input channel cannot be used as an output channel. The output channels must be 32-bit real.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,OutputMM: Math model segment or layer,Specifies the math model segment or layer to store the model.,Raster,Raster,Output Projection,"Specifies the projection string for the output model. The standard definitions are as follows: PIXEL: pixel and line UTM: Universal Transverse Mercator SPCS: State Plane Coordinate System LONG/LAT: longitude and latitude METER: image along-row and along-column meters FOOT: image along-row and along-column feet For a complete list of supported projections and Earth models, see Understanding map projections. The format of the map units string is described in Output units. If this parameter is not specified, the map units of the specified GCP segment are used. If no GCP segment is specified, the UTM unit stored in the orbit segment is used.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,Output: Output raster channel(s),"Specifies the output channels to receive the output SAVI image. If the specified output file does not yet exist, the default output channel is 1.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,Output: Scaled raster layer or layers,"The channels to which to write the processed image data. When your output file is a new file; that is, it does not exist already, you need not specify a value for this parameter; all channels in the new file will be of the bit depth specified by the value of the DATATYPE parameter. The number of output channels you specify must be the same as the number of input channels. If the output channel is the same as the input channel, the input channel data is overwritten. This parameter is optional.",Raster,Raster,Minimum output gray level,"The target minimum pixel value, after scaling. When the number of output channels is greater than one, the minimum and maximum pixel values are used for each output channel. This parameter is optional.",Float,LiteralData,Maximum output gray level,"The target maximum pixel value, after scaling. When the number of output channels is greater than one, the minimum and maximum pixel values are used for each output channel. This parameter is optional.",Float,LiteralData,Output type: Channel type,The image data type of the output channels. The supported types are: 8-bit unsigned: this is the default value 16-bit signed 16-bit unsigned 32-bit real,Text,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Output: Output raster channel,Specifies the channel to receive the visibile pixels.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,OutputVec: Output vector segment,"Specifies the vector segment that contains the input vertices. For every input vertex, SETELEV calculates the elevation value using bilinear interpolation for georeferenced coordinates, and overwrites the previous elevation value.",Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,Output: Output raster channel,Specifies the image channel to receive the merged classification result. The output channel may be the same as the specified input channel. Note: 32-bit real data will be truncated to integer values.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,Output,Contains the output layer that will receive the classified data.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,OutputSIG: Output merged class signature segment,Specifies the output segment to receive the merged class signature.,SIG,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Output: Output sky view channel,"Specifies the output channel to receive the sky view data. If the output file is a new file, this parameter should be left unspecified (defaulted); the program will create a new channel to hold the sky view data. If the specified output file already exists, this parameter must specify an existing channel. The channel receiving the sky view data can be 8-, 16-, or 32-bit. SKYVIEW creates a new metadata tag at the channel level to identify the channel that received the sky view data. The generated metadata tag is named TERRAIN_LAYER_NAME with the value SKYVIEW. If the input file (FILEDEM) is the same as the output file (FILO), SKYVIEW checks whether the elevation channel has a TERRAIN_LAYER_NAME metadata tag associated with it. If the tag is not found, SKYVIEW creates a TERRAIN_LAYER_NAME tag for the elevation channel with the value ELEVATION.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,OutputSLP: Output slope channel,"Specifies the output channel to receive the slope data. The channel receiving the slope data can be 8-, 16- or 32-bit, although a 32-bit channel is recommended to preserve precision. The output channel cannot be the same as the input channel.",Raster,Raster,OutputASP: Output aspect channel,"Specifies the output channel to receive the aspect data. The channel receiving the aspect data must be either 16- or 32-bit. If an 8-bit channel is specified, SLASP will error. The output channel cannot be the same as the input channel.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Output,Specifies the output channel to receive the transformed image data.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,OutputA: Output vector segment,Specifies the vector segment to receive the smoothed output vector layer.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,OutputA: Output vector segment,Specifies the vector segment to receive the smoothed output vector layer.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,OutputA: Output vector segment,Specifies the vector segment to receive the smoothed output vector layer.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,Output Spectral Library File,"Specifies the name of the spectral library file to be created to receive the smoothed sepctra. If an input file (FILE) is specified, this parameter cannot be specified. The following rules apply to the output spectral library file extensions: If no extension is specified, "".xls"", "".spl"", or "".txt"" will be appended to the file name, depending on the specified output spectral library file format (FILOTYPE). If the output file format is set to ""XLS"", the specified file extension must be"".xls"". If the output file format is set to ""SPCB"", the specified extention can be anything other than "".xls"" or "".txt"". If the output file format is set to ""TXT"", the specified extension can be anything other than "".xls"" or "".spl"".",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,Output:Output angle layers,"Specifies the name of the output file to receive the synthesized per-pixel solar and sensor viewing angle channels. The output file must not exist. The output file will be created with the sensor-dependent number of channels for the solar and sensor view zenith and azimuth angles. All channels will be of the type specified by the CHNTYPE parameter. For Sentinel-2 images the derived output channels are, in order: Solar zenith angle for all bands Solar azimuth angle for all bands Sensor zenith angle for the first band on FILI Sensor azimuth angle for the first band on FILI Pairs of sensor angle channels repeated for subsequent image bands on FILI. For Landsat-8 images there are four output channels per each band on FILI: Solar zenith angle for the current band Solar azimuth angle for the current band Sensor zenith angle for the current band Sensor azimuth angle for the current band. The generic pushbroom images are idealized as having a single straight line of detectors in the focal plane, common to all spectral bands. For such sensors the derived angles apply to all bands of the image. The output channels contain, in order: Solar zenith angle for all bands Solar azimuth angle for all bands Sensor zenith angle for all bands Sensor azimuth angle for all bands. Input channels on FILI that are not recognized as spectral bands, such as Landst-8 Quality channel, are omitted from processing. All angles are measured in degrees relative to the current point on the ground. The zenith angle is measured between the ground-to-zenith direction and ground-to-sun or ground-to-satellite directions. It can vary from 0 to 180 degrees, with zero degrees measured when the sun or satellite is directly above the observed ground position. The azimuth angle is the angle between the ground-to-North direction and the ground-to-sun or ground-to-satellite directions. It can vary from -180 to 180 degrees, with zero degrees measured when the sun or satellite is directly to the North of the observed ground position, 90 degrees if the sun or satellite is to the East of the observed ground position, -90 degrees if the sun or satellite is to the West of the observed ground position.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,Radiometric Transformation Output Quantity,Specifies the quantity represented by the radiometric transformation output. Available options are: ADJ: non-physical adjustment (default) RAD: at-sensor (apparent) radiance REF: reflectance,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,SpecOutputFile,"Specifies the name of the output spectra library file. If a file with the specified name exists, it will be overwritten. The following rules apply to the output spectra library file extensions: If no extension is specified, "".xls"", "".spl"", or "".txt"" will be appended to the file name if the FILOTYPE is respectively set to ""XLS"", ""SPCB"", or ""TXT"". If FILOTYPE is set to ""XLS"", an extension specified in the file name must be "".xls"". If FILOTYPE is set to ""SPCB"", an extension specified in the file name is allowed to be anything other than "".xls"" or "".txt"". If FILOTYPE is set to ""TXT"", an extension specified in the file name is allowed to be anything other than "".xls"" or "".spl"".",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,Output Spectrum Library File,"Specifies the name of a new spectra library file to receive the resampled spectra. If the specified file already exists, it will be overwritten. The following rules apply to the output spectral library file extensions: If no extension is specified, "".xls"", "".spl"", or "".txt"" will be appended to the file name, depending on the specified output spectral library file format (FILOTYPE). If the output file format is set to ""XLS"", the specified file extension must be"".xls"". If the output file format is set to ""SPCB"", the specified extention can be anything other than "".xls"" or "".txt"". If the output file format is set to ""TXT"", the specified extension can be anything other than "".xls"" or "".spl"".",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,Output,The name of the output file to which to write the 16-bit signed (16S) spectral classification.,String,LiteralData,OutputPCT,The name of the output file to which to write the pseudocolor table (PCT) for the spectral classification.,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,OutputTemplate,Contains the output layer(s) which will receive the template for the new pipe(s).,Any,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,Output,Specifies the output channels to receive the output endmember fraction maps. One output channel must be specified for each endmember. Output channels must be 32-bit real. The i'th endmember corresponds to the i'th channel in the specified channel number list. Duplicate channels are NOT allowed. No data set band channels can be specified.,Integer,LiteralData,RMSError: Output RMS-Error channel,"Specifies the output channel to receive the residual error map. If this parameter is not specified, the residual error image is not saved. No data set band channel or fraction map channel can be specified.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,Output: Output ground range channel,Specifies the output image channel to receive the converted ground range.,Output Ground Range Layer,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,Output: Output sea temperature channel,"Specifies the output channel to receive the sea surface temperature information. It is recommended that this channel be a 32-bit real channel to preserve maximum accuracy. It is possible, however, to use 8-bit and 16-bit channels, keeping the following in mind: If a real channel is specified, the values are saved as computed If a 16-bit signed channel is specified, only the integer part of the values are saved. For example, 3.7 is saved as 3. If a 16-bit unsigned channel is specified, only the integer part of the values are saved and all negative values are set to 0. For example, -2.5 is saved as 0; 3.7 is saved as 3. If an 8-bit channel is specified, the function scales temperature values between -4.1 and 21.4 degrees Celsius to the range 0 to 255 using the following formula: (T + 4.1)*10 where T is the Temperature value. For example: T = -4.1; scale to 0 T = -4.0; scale to 1 T = -3.9; scale to 2 ... T = 21.4; scale to 255 Temperatures less than -4.1 are scaled to 0. Temperatures greater than 21.4 are scaled to 255. A pseudocolor segment is also automatically generated so that the 8-bit sea surface temperature results can be viewed in a visually pleasing manner. See Pseudocolors in the Details section for more information.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,Output: Output raster channel,"Specifies the output channel to receive the generated raster image combination of the two input channels. If the specified output file does not exist, a new output channel is automatically created, and this parameter is ignored. If the specified output file already exists, this parameter must be specified. The specified output channel cannot be the same as the input channel.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,Output: Output file name,"Specifies the output PCIDSK file that will contain the stitched images. If the specified file already exists, it will be overwritten.",String,LiteralData,OutputOrbit: Output satellite orbital ephemeris layer,,ORB,GeoData,OutputGCP: Output GCP layer,,GCP,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,Output: Lookup Table Layer: Lookup table segment or layer,"Specifies the lookup table segment or layer to receive the function. DBLUT (Input) may contain one or no elements. If this parameter is explicitly specified, the lookup table segment must be of type 170 or 172 and will be overwritten. If it is not specified, then a new lookup table segment is created. Upon completion, DBLUT returns the number of the segment used to save the created lookup table function.",LUT,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,Output: Output raster channels,Specifies the output image channels to receive the corrected image. Duplicate channels are NOT allowed.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,Output: Output subset project file name,"Specifies the name of the subset output OrthoEngine project file (.prj extension). If this is specified as a PCIDSK file, a text segment will be created to hold the project content.",Text,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,OutputTerr: Output terrain derivatives channel,"Specifies the output channel to receive the DEM, slope, aspect, and skyview.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,Output: Texture Measure Layer(s),The output channels that will contain the computed texture measures. The total number of output channels will be equal to the number of texture measures specified by the texture parameters times the number of input channels. The output channels will be 32-bit real type.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,Output,"Specifies the text segment (type 140:TEX) to receive the input text. If this parameter is not specified, a new text segment is created.",Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,Output Text File Name,Specifies the name of the text file to receive the text segment data. The specified output file must not already exist before running TEXWRIT.,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,Output: Output raster channel,"Specifies the output channel to which the converted raster is written. The pixel values for this raster are based on the selected attribute from the input thematic layer. If this parameter is not specified, output is sent to a new channel.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,Output: Output thematic raster channel,Specifies the output channel to receive the generated thematic raster.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,Output: Output thematic raster channel,"Specifies the channel to receive the output thematic raster, which is a combination of all of the input channels.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,OutputBitmap: Output bitmap segment,"The bitmap segment or segments to receive the results of thresholding. If no value is specified for this parameter, an output bitmap of segment type 101 will be created.",Bitmap,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,Output: Output Thiessen polygons,Specifies the vector segment to receive the output Thiessen polygons.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,Tile Output File,"The prefix to use for the file name of each output tile. The tile number will be appended to the prefix you specify. For example, if the value of this parameter is ""/data/tiles/demo"", the output GeoTIFF file holding the tile at row 2, column 3 would be named ""/data/tiles/demo2_3.tif"".",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,Output Raster: Output raster channel or layer,"Specifies the raster image channel to receive converted point layer. The georeferencing information is defined by either the Input Area or the input bitmap layer, or is calculated using the specified point layer extents and the pixel X/Y size.",Raster,Raster,Output Arc: Output arc layer,Specifies the output layer that represents the Triangulated Irregular Network (TIN).,Vector,Vector,Output Raster Type,Specifies the data type of the output channel to be created. Supported datatypes are: 8U: pixels are stored as 8-bit unsigned integer integer values 16S: pixels are stored as 16-bit signed integer values 16U: pixels are stored as 16-bit unsigned integer values 32R: pixels are stored as 32-bit real values; this is the default value,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,Output,Specifies the vector layer containing the output line results.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,Output: Output OrthoEngine project file name,Specifies the name of the existing OrthoEngine project file that will receive the Tie Point data.,Text,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,Output,Specifies the vector layer containing the output wholepoly results.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,Output: Output OrthoEngine Project,The name of the output OrthoEngine project file that will contain the refined TPs.,Text,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Output: Output raster channel,Specifies the output channel to receive the interpolated image.,Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,OutputMM: Output math model segment or layer,Specifies the output math model segment or layer in which to store the computed model.,BIN,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,Output: Output transects vector segment,Specifies the output vector segment to receive the generated transects.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,Output Background,The background (NoData) value to use for ortho pixels that are not populated. Each channel is set to the same background value. The background value provided is truncated to the range allowed by the source image data type.,Float,LiteralData,Output Projection,"The projection string for the output ortho image. If no value is specified for this parameter, the map units are determined automatically. The standard definitions are as follows: UTM: Universal Transverse Mercator SPCS: State Plane Coordinate System LONG/LAT: longitude and latitude METER: image along-row and along-column meters FEET: image along-row and along-column feet If METER or FEET is specified, the math model and DEM must be METER or FEET. If a regular, Earth-referenced projection is specified, the math model and digital elevation model (DEM) must also use a regular projection (not necessarily the same one); neither METER nor FEET are allowed. The label of a user-defined projection can also be specified if it exists in the file userproj.txt. Otherwise, the projection-parameter information must be provided as a string separated by a vertical bar (|). The projection-parameter string defines 18 parameters delimited by spaces, including Dearth, RefLong, RefLat, StdParallel1, StdParallel2, FalseEasting, FalseNorthing, Scale, Height, Long1, Lat1, Long2, Lat2, Azimuth, LandsatNum, LandsatPath and UnitsCode. For example, the projection ""France93"" can be specified as LCC D350 | 0 0 3.0 46.5 44.0 49.0 700000 6600000 0 0 0 0 0 0 0 0 0 -1 This parameter can specify the UTM grid-zone number and row, and Earth model, as follows: UTM [mm] [r] [Ennn] where: [mm] is the two-digit zone number between 1 and 60. [r] is the zone row: a single letter between N and X for north of the equator and between C and M for south of the equator. Zone rows A, B, Y, and Z are not supported; rows I and O do not exist. [Ennn] specifies the Earth model, where the model number is between 0 and 19. If the Earth model is not specified, it is assumed to be E000 (Clarke 1866). The Earth model can be specified for LONG/LAT (and other units except METER or FEET), as follows: LONG/LAT [Ennn] This parameter can specify the SPCS zone number and Earth model as follows: SPCS [mmmm] [Ennn] where [mmmm] is the four-digit zone number. If the Earth model is not specified, it is assumed to be E000 (Clarke 1866). If MAPUNITS is not specified, the logic for determining a default ortho-coordinate system is as follows: If the source raster has a coordinate reference system (CRS) that is projectable (neither PIXEL, METER, nor FEET), it will be used for the output ortho. Otherwise, the CRS from the MMSEG math model is analyzed. If the MMSEG math model is METER or FEET, a two-dimensional (2-D) coordinate system of type METER or FEET will be chosen to match. If the MMSEG math model is based on a projected-coordinate system, the same projected-coordinate system will be chosen. If the MMSEG math model is based on a geographic longitude-latitude coordinate system, a default projection based on the WGS84 datum will be selected, depending on the image position. If the image falls between 84 degrees north and 80 degrees south, a UTM projection with the appropriate zone number will be used. If the image falls in the polar regions, a Universal Polar Stereographic projection will be used.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,Output,Contains the merged output layers.,Any,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,OutputTemplate,Contains output layers of a fixed port data type.,Any,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,OutputDBOC: Output endmember fraction channels,"The output channels to which to write the endmember fraction images. You must specify one output channel for each input signature segment. You can specify from two to 16 signature segments; however, you must not specify duplicate signatures.",Raster,Raster,OutputRMSChan: Output RMS-error channel,"The output channel to which to write the residual-error image. If no value is specified for this parameter, the residual-error image is not saved.",Raster,Raster,Output Raster Type,"Specifies the data type for the output image channel. Valid data types are: 8U: 8-bit unsigned integer 16U: 16-bit unsigned integer 16S: 16-bit signed integer 32R: 32-bit real (default) Note: If the specified output channel already exists, the data type from that output channel will be used instead of the one specified here.",Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,Output: Output raster channel,"Specifies the output channel to receive the generated output. If the output file already exists, this parameter must be specified.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,Output: Merged vector layers,The merged vector segments. This output is used most commonly with VDEMINT or RVDEMINT.,Vector,Vector,Output elevation units,"The units of the elevation values. Acceptable values are as follows: METER FEET US_FEET FEET are defined as 0.3048 meters (corresponding to International Feet); US_FEET are defined as 1,200/3,937 meters (corresponding to U.S. Survey Feet).",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,Output: Interpolated elevation layer,"The output image channel to which to write the gridded DEM. When multiple files are processed, the same channel is used for each.",Raster,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,Output: Vector segment with appended segment(s),Specifies the output vector segment in which the appended vector segments are stored.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,OutputVector: Vector layer with added area/perimeter,Specifies the output vector layer with the new area and perimeter field.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,Output: Output bitmap,"Specifies the bitmap segment to receive the output vector buffer results. A value of 1 (one) will be written to all bitmap pixels that are within the buffer area of a vector feature; all other pixels will be unchanged. If no output bitmap is specified, a new segment will be created and initialized to zero.",Bitmap,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,Output: Cleaned vectors,,Vector,Vector,Output Vector Type,"Specifies the type of output required. Supported values are: LINES (this is the default) TOPOLOGICAL LINES TOPOLOGICAL POLYGONS For the Topological Polygons output type to be clean, the VECCLEAN-processed lines must have no remaining digitizing errors (that is, under/over shoots). Be sure to view the log file for the results of building the topological polygons.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,Output: Merged vector layer,,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,Output: Input GCP segment,Specifies the output segment to receive the transformed vector data.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,Output: Output vector segment,The vector segment to which to write the selected vectors.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,OutputA: Output vector segment,Specifies the output vector layer to receive the thinned vectors.,Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,Output: Output vector segment,"Specifies the output vector segment to receive the converted data. If the input and ouptut files (FILV and FILO) are the same, and the output vector segment (DBOV) is identical to the input vector segment (DBIV), the specified segment is overwritten with the new output. If DBOV exists, it is overwritten with the converted segment. If DBOV is not specified or is specified but does not already exist, a new output segment is created.",Vector,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,Output: Generated vegetation indices,"The output channel or channels to which to write the calculated vegetation index values. If the output file is new, you need not specify a value for this parameter. VEGINDEX will write the results to 32-bit channels in the new file. If the output file is an existing file, VEGINDEX will add new 32-bit channels to the file and write the index results to these channels",Raster,Raster,Output type,"The data type of the output channel to create. Supported data types are: 8U: Pixels are stored as 8-bit unsigned-integer values ranging from zero through 254, with 255 reserved as a NoData value. 16U: Pixels are stored as 16-bit unsigned-integer values ranging from zero through 65534, with 65535 reserved as a NoData value. 16S: Pixels are stored as 16-bit signed-integer values ranging from -32767 through 32767, with -32768 reserved as a NoData value. 32R: Pixels are stored as-computed in 32-bit real values with -32768.0 reserved as a NoData value. This is the default value. When the number of output channels is greater than one, the specified data type is used for each output channel. This parameter is optional.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
