PySAL,[],spreg.diagnostics.se_betas,5608,Calculates the standard error of the regression coefficients. [Gre03],reg,output instance from a regression model,regression object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.markov.homogeneity,5609,Test for homogeneity of Markov transition probabilities across regimes.,transition_matrices,"of transition matrices for regimes, all matrices must
have same size (r, c). r is the number of rows in the
transition matrix and c is the number of columns in
the transition matrix.",list,Vector,regime_names,Labels for the regimes.,sequence,LiteralData,class_names,Labels for the classes/states of the Markov chain.,sequence,LiteralData,title,name of test.,string,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.G,5610,Global G Autocorrelation Statistic,y,Attribute values,"array (n,1)",Vector,w,spatial weights instance as W or Graph aligned with y,W | Graph,Vector,permutations,the number of random permutations for calculating pseudo p_values,int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mapclassify.MaximumBreaks,5611,Maximum Breaks Map Classification.,y,"\((n,1)\) , values to classify.",numpy.array,Vector,k,The number of classes required.,int,LiteralData,mindiff,The minimum difference between class breaks.,float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.jacquez,5612,Jacquez k nearest neighbors test for spatio-temporal interaction. [ Jac96 ],s_coords,"(n, 2), spatial coordinates.",array,Vector,t_coords,"(n, 1), temporal coordinates.",array,Vector,k,the number of nearest neighbors to be searched.,int,LiteralData,permutations,"the number of permutations used to establish pseudo-
significance (the default is 99).",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.local.MultiLocalSimpsonInteraction,5613,Multigroup Local Simpson Interaction Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,groups,list of columns on dataframe holding population totals for each group,list,Vector,w,lipysal spatial kernel weights object used to define an egohood,libpysal.weights.KernelW,Vector,network,pandana Network object representing the study area,pandana.Network,Vector,distance,Maximum distance (in units of geodataframe CRS) to consider the extent of the egohood,int,LiteralData,decay,type of decay function to apply. Options include,str,LiteralData,precompute,Whether to precompute the pandana Network object,bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.Geary_Local_MV,5614,Local Geary - Multivariate,connectivity,spatial weights instance as W or Graph aligned with y,W | Graph,Vector,permutations,"(default=999)
number of random permutations for calculation
of pseudo p_values",int,LiteralData,drop_islands,"Whether or not to preserve islands as entries in the adjacency
list. By default, observations with no neighbors do not appear
in the adjacency list. If islands are kept, they are coded as
self-neighbors with zero weight. See libpysal.weights.to_adjlist() .",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.Rectangle,5615,Geometric representation of rectangle objects.,new_center,The new location of the centroid of the polygon.,libpysal.cg.Point,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],splot.giddy.dynamic_lisa_heatmap,5616,"Heatmap indicating significant transition of LISA values
over time inbetween Moran Scatterplot quadrants",rose,"A Rose object, which contains (among other attributes) LISA
values at two points in time, and a method
to perform inference on those.",giddy.directional.Rose instance,NonGeoData,p,The p-value threshold for significance. Default =0.05,float,LiteralData,ax,"If given, the figure will be created inside this axis.
Default =None.",Matplotlib Axes instance,NonGeoData,kwargs,"Keywords used for creating and designing the heatmap.
These are passed on to seaborn.heatmap() .
See seaborn documentation for valid keywords.
Note: ※Start time§ refers to y1 in Y = np.array([y1, y2]).T with giddy.Rose(Y, w, k=5) , ※End time§ referst to y2 .",keyword arguments,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spreg.ML_Lag_Regimes,5617,"ML estimation of the spatial lag model with regimes (note no consistency 
checks, diagnostics or constants added) [Ans88] .",y,nx1 array for dependent variable,array,Vector,x,"Two dimensional array with n rows and one column for each
independent (exogenous) variable, excluding the constant",array,Vector,regimes,"List of n values with the mapping of each
observation to a regime. Assumed to be aligned with a??xa??.",list,Vector,constant_regi,"Switcher controlling the constant term setup. It may take
the following values: a??onea??: a vector of ones is appended to x and held constant across regimes a??manya??: a vector of ones is appended to x and considered different per regime (default)",string,LiteralData,cols2regi,"Argument indicating whether each
column of x should be considered as different per regime
or held constant across regimes (False).
If a list, k booleans indicating for each variable the
option (True if one per regime, False to be held constant).
If a??alla?? (default), all the variables vary by regime.","list, a??alla??",Vector,w,Spatial weights sparse matrix,Sparse matrix,ComplexData,method,"if a??fulla??, brute force calculation (full matrix expressions)
if a??orda??, Ord eigenvalue method
if a??LUa??, LU sparse matrix decomposition",string,LiteralData,epsilon,tolerance criterion in mimimize_scalar function and inverse_product,float,LiteralData,regime_lag_sep,"If True, the spatial parameter for spatial lag is also
computed according to different regimes. If False (default),
the spatial parameter is fixed accross regimes.",,,cores,"Specifies if multiprocessing is to be used
Default: no multiprocessing, cores = False
Note: Multiprocessing may not work on all platforms.",boolean,LiteralData,spat_diag,"if True, include spatial diagnostics (not implemented yet)",boolean,LiteralData,vm,"if True, include variance-covariance matrix in summary
results",boolean,LiteralData,name_y,Name of dependent variable for use in output,string,LiteralData,name_x,Names of independent variables for use in output,list of strings,Vector,name_w,Name of weights matrix for use in output,string,LiteralData,name_ds,Name of dataset for use in output,string,LiteralData,name_regimes,Name of regimes variable for use in output,string,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spreg.GM_Endog_Error_Regimes,5618,"GMM method for a spatial error model with regimes and endogenous variables, with
results and diagnostics; based on Kelejian and Prucha (1998,
1999) [KP98] [KP99] .",y,nx1 array for dependent variable,array,Vector,x,"Two dimensional array with n rows and one column for each
independent (exogenous) variable, excluding the constant",array,Vector,yend,"Two dimensional array with n rows and one column for each
endogenous variable",array,Vector,q,"Two dimensional array with n rows and one column for each
external exogenous variable to use as instruments (note: 
this should not contain any variables from x)",array,Vector,regimes,"List of n values with the mapping of each
observation to a regime. Assumed to be aligned with a??xa??.",list,Vector,w,Spatial weights object,pysal W object,Vector,constant_regi,"Switcher controlling the constant term setup. It may take
the following values: a??onea??: a vector of ones is appended to x and held constant across regimes. a??manya??: a vector of ones is appended to x and considered different per regime (default).",,,cols2regi,"Argument indicating whether each
column of x should be considered as different per regime
or held constant across regimes (False).
If a list, k booleans indicating for each variable the
option (True if one per regime, False to be held constant).
If a??alla?? (default), all the variables vary by regime.","list, a??alla??",Vector,regime_err_sep,"If True, a separate regression is run for each regime.",bool,LiteralData,regime_lag_sep,"Always False, kept for consistency, ignored.",bool,LiteralData,vm,"If True, include variance-covariance matrix in summary
results",boolean,LiteralData,cores,"Specifies if multiprocessing is to be used
Default: no multiprocessing, cores = False
Note: Multiprocessing may not work on all platforms.",boolean,LiteralData,name_y,Name of dependent variable for use in output,string,LiteralData,name_x,Names of independent variables for use in output,list of strings,Vector,name_yend,Names of endogenous variables for use in output,list of strings,Vector,name_q,Names of instruments for use in output,list of strings,Vector,name_w,Name of weights matrix for use in output,string,LiteralData,name_ds,Name of dataset for use in output,string,LiteralData,name_regimes,Name of regime variable for use in the output,string,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.util.shuffle_matrix,5619,Random permutation of rows and columns of a matrix,X,"(k, k), array to be permutated.",array,Vector,ids,"range (k, ).",array,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.singlegroup.DistanceDecayIsolation,5620,Distance-Decay Isolation Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,group_pop_var,name of column on dataframe holding population totals for focal group,str,LiteralData,total_pop_var,name of column on dataframe holding total overall population,str,LiteralData,alpha,A parameter that estimates the extent of the proximity within the same unit. Default value is 0.6,float,LiteralData,beta,A parameter that estimates the extent of the proximity within the same unit. Default value is 0.5,float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.meshedness,5621,"Calculates meshedness for subgraph around each node if radius is set, or for whole graph, if . A subgraph is generated around each node within set radius. If , radius will define topological distance, otherwise it uses values in distance attribute.radius=Nonedistance=None",graph,A Graph representing a street network. Ideally generated from GeoDataFrame using momepy.gdf_to_nx().,networkx.Graph,Vector,radius,Include all neighbors of distance <= radius from .n,int,LiteralData,name,The calculated attribute name.,str,LiteralData,distance,"Use specified edge data key as distance. For example, setting will use the edge to measure the distance from the node .distance=＊weight＊weightn",str,LiteralData,verbose,"If , shows progress bars in loops and indication of steps.True",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.rank.Tau_Local_Neighbor,5622,"Neighbor set LIMA. Local concordance relationships between a focal unit and its
neighbors. A decomposition of local Tau into neighbor and
non-neighbor components.",x,"(n, ), first variable.",array,Vector,y,"(n, ), second variable.",array,Vector,w,spatial weights object.,W,Vector,permutations,"number of random spatial permutations for
computationally based inference.",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.ergodic.var_mfpt_ergodic,5623,"Variances of mean first passage times for an ergodic transition
probability matrix.",P,"(k, k), an ergodic Markov transition probability matrix.",array,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.singlegroup.DensityCorrectedDissim,5624,Density Corrected Dissimilarity Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,group_pop_var,name of column on dataframe holding population totals for focal group,str,LiteralData,total_pop_var,name of column on dataframe holding total overall population,str,LiteralData,w,lipysal spatial kernel weights object used to define an egohood,libpysal.weights.KernelW,Vector,network,pandana Network object representing the study area,pandana.Network,Vector,distance,Maximum distance (in units of geodataframe CRS) to consider the extent of the egohood,int,LiteralData,decay,type of decay function to apply. Options include,str,LiteralData,precompute,Whether to precompute the pandana Network object,bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spreg.GM_Error,5625,"GMM method for a spatial error model, with results and diagnostics; based
on Kelejian and Prucha (1998, 1999) [KP98] [KP99] .",y,nx1 array for dependent variable,array,Vector,x,"Two dimensional array with n rows and one column for each
independent (exogenous) variable, excluding the constant",array,Vector,w,Spatial weights object (always needed),pysal W object,Vector,vm,"If True, include variance-covariance matrix in summary
results",boolean,LiteralData,name_y,Name of dependent variable for use in output,string,LiteralData,name_x,Names of independent variables for use in output,list of strings,Vector,name_w,Name of weights matrix for use in output,string,LiteralData,name_ds,Name of dataset for use in output,string,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spreg.diagnostics.log_likelihood,5626,Calculates the log-likelihood value for the regression. [Gre03],reg,output instance from a regression model,regression object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.markov.Markov,5627,Classic Markov Chain estimation.,class_ids,"(n, t), one row per observation, one column recording the
state of each observation, with as many columns as time
periods.",array,Vector,classes,"(k, 1), all different classes (bins) of the matrix.",array,Vector,fill_empty_classes,"If True, assign 1 to diagonal elements which fall in rows
full of 0s to ensure p is a stochastic transition
probability matrix (each row sums up to 1).",,,summary,"If True, print out the summary of the Markov Chain during
initialization. Default is True.",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.dtot,5628,Sum of Euclidean distances between event points and a selected point.,coord,"(x,y) coordinates of a point.",arraylike,Vector,points,"(n,2), (x,y) coordinates of a series of event points.",arraylike,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.singlegroup.ModifiedGini,5629,Modified Gini Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,group_pop_var,name of column on dataframe holding population totals for focal group,str,LiteralData,total_pop_var,name of column on dataframe holding total overall population,str,LiteralData,w,lipysal spatial kernel weights object used to define an egohood,libpysal.weights.KernelW,Vector,network,pandana Network object representing the study area,pandana.Network,Vector,distance,Maximum distance (in units of geodataframe CRS) to consider the extent of the egohood,int,LiteralData,decay,type of decay function to apply. Options include,str,LiteralData,precompute,Whether to precompute the pandana Network object,bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.weights.Rook,5630,"Construct a weights object from a collection of pysal
polygons that share at least one edge.",polygons,a collection of PySAL shapes to build weights from,list,Vector,ids,a list of names to use to build the weights,list,Vector,**kw,optional arguments for pysal.weights.W,keyword arguments,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.weighted_mean_center,5631,Find weighted mean center of a marked point pattern.,points,"(n,2), (x,y) coordinates of a series of event points.",arraylike,Vector,weights,a series of attribute values of length n.,arraylike,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spopt.region.RandomRegion,5632,"Randomly combine a given set of areas into two
or more regions based on various constraints.",area_ids,"The IDs indexing the areas to be grouped into regions (must be in
the same order as spatial weights matrix if this is provided).",list,Vector,num_regions,"The number of regions to generate (if None then this is chosen
randomly from 2 to \(n\) where \(n\) is the number of areas).",int,LiteralData,cardinality,"A list containing the number of areas to assign to regions
(if num_regions is also provided then len(cardinality) must equal num_regions ; if None then a list of length num_regions will be generated randomly).",list,Vector,contiguity,A spatial weights object (if None then contiguity will be ignored).,libpysal.weights.W,Vector,maxiter,"The maximum number attempts (for each permutation) at finding
a feasible solution (only affects contiguity constrained regions).",int,LiteralData,compact,Attempt to build compact regions (only affects contiguity constrained regions).,bool,LiteralData,max_swaps,"The maximum number of swaps to find a feasible solution
(only affects contiguity constrained regions).",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],splot.mapping.shift_colormap,5633,"Function to offset the ※center§ of a colormap. Useful for
data with a negative min and positive max and you want the
middle of the colormap＊s dynamic range to be at zero",cmap,colormap to be altered,str or matplotlib.cm instance,LiteralData,start,"Offset from lowest point in the colormap＊s range.
Should be between 0.0 and midpoint .
Default =0.0 (no lower ofset).",float,LiteralData,midpoint,"The new center of the colormap.Should be between 0.0 and
1.0. In general, this should be 1 - vmax/(vmax + abs(vmin)).
For example if your data range from -15.0 to +5.0 and
you want the center of the colormap at 0.0, midpoint should be set to  1 - 5/(5 + 15)) or 0.75.
Default =0.5 (no shift).",float,LiteralData,stop,"Offset from highets point in the colormap＊s range.
Should be between midpoint and 1.0.
Default =1.0 (no upper ofset).",float,LiteralData,name,Name of the new colormap.,str,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.get_network_ratio,5634,"Link polygons to network edges based on the proportion of overlap (if a cell
intersects more than one edge). Useful if you need to link enclosed tessellation to
street network. Ratios can be used as weights when linking network-based values
to cells. For a purely distance-based link use momepy.get_network_id() .
Links are based on the integer position of edge ( iloc ).",df,A GeoDataFrame containing objects to snap (typically enclosed tessellation).,GeoDataFrame,GeoData,edges,A GeoDataFrame containing a street network.,GeoDataFrame,GeoData,initial_buffer,The initial buffer used to link non-intersecting cells.,float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.Geary_Local,5635,Local Geary - Univariate,connectivity,spatial weights instance as W or Graph aligned with y,W | Graph,Vector,labels,"(default=False)
If True use, label if an observation
belongs to an outlier, cluster, other,
or non-significant group. 1 = outlier,
2 = cluster, 3 = other, 4 = non-significant.
Note that this is not the exact same as the
cluster map produced by GeoDa.",bool,LiteralData,sig,"(default=0.05)
Default significance threshold used for
creation of labels groups.",float,LiteralData,permutations,"(default=999)
number of random permutations for calculation
of pseudo p_values",int,LiteralData,n_jobs,"(default=1)
Number of cores to be used in the conditional
randomisation. If -1, all available cores are used.",int,LiteralData,keep_simulations,"(default=True)
If True, the entire matrix of replications under
the null is stored in memory and accessible;
otherwise, replications are not saved",Boolean,LiteralData,seed,"Seed to ensure reproducibility of conditional
randomizations. Must be set here, and not outside
of the function, since numba does not correctly
interpret external seeds nor
numpy.random.RandomState instances.",None/int,LiteralData,island_weight,"value to use as a weight for the ※fake§ neighbor for every island.
If numpy.nan, will propagate to the final local statistic depending
on the stat_func . If 0, then the lag is always zero for islands.",,,drop_islands,"Whether or not to preserve islands as entries in the adjacency
list. By default, observations with no neighbors do not appear
in the adjacency list. If islands are kept, they are coded as
self-neighbors with zero weight. See libpysal.weights.to_adjlist() .",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.to_ccf,5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.KDTree,5637,"kd-tree built on top of kd-tree functionality in scipy. If using scipy
0.12 or greater uses the scipy.spatial.cKDTree, otherwise uses
scipy.spatial.KDTree. Offers both Arc distance and Euclidean distance. Note
that Arc distance is only appropriate when points in latitude and
longitude, and the radius set to meaningful value (see docs below).",data,"The data points to be indexed. This array is not copied, and so
modifying this data will result in bogus results. Typically nx2.",array,Vector,leafsize,"The number of points at which the algorithm switches
over to brute-force. Has to be positive. Optional, default is 10.",int,LiteralData,distance_metric,Options: ※Euclidean§ (default) and ※Arc§.,str,LiteralData,radius,"Radius of the sphere on which to compute distances. Assumes data in
latitude and longitude. Ignored if distance_metric=§Euclidean§. Typical
values: pysal.cg.RADIUS_EARTH_KM (default) pysal.cg.RADIUS_EARTH_MILES",float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.inference.simulate_evenness,5638,Simulate even redistribution of population groups across spatial units.,df,geodataframe with population data to be randomized,geopandas.GeoDataFrame,GeoData,group,name of column on geodataframe that holds the group total (for use with single group indices),"str,",LiteralData,total,name of column on geodataframe that holds the total population for each unit (for use with single group indices),"str,",LiteralData,groups,list of columns on input dataframe that hold total population counts for each group of interest,list,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.Ray,5639,Geometric representation of ray objects.,origin,The point where the ray originates.,libpysal.cg.Point,Vector,second_p,The second point specifying the ray (not origin .),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.rank.Tau,5640,"Kendall＊s Tau is based on a comparison of the number of pairs of n
observations that have concordant ranks between two variables.",x,"(n, ), first variable.",array,Vector,y,"(n, ), second variable.",array,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.shape.length_width_diff,5641,"The Eig & Seitzinger (1981) shape measure, defined as: L - W Where L is the maximal east-west extent and W is the maximal north-south
extent. Defined as measure LW_5 in [ Alt98 ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.rank.Tau_Regional,5642,Inter and intraregional decomposition of the classic Tau.,x,"(n, ), first variable.",array,Vector,y,"(n, ), second variable.",array,Vector,regimes,"(n, ), ids of which regime an observation belongs to.",array,Vector,permutations,"number of random spatial permutations for
computationally based inference.",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spint.gravity.Production,5643,Production-constrained (origin-constrained) gravity-type spatial interaction model,flows,n x 1; observed flows between O origins and D destinations,array of integers,Vector,origins,"n x 1; unique identifiers of origins of n flows; when
there are many origins it will be faster to use integers
rather than strings for id labels.",array of strings,Vector,cost,"n x 1; cost to overcome separation between each origin and
destination associated with a flow; typically distance or time",array,Vector,cost_func,"functional form of the cost function;
a??expa?? | a??powa?? | custom function",string or function that has scalar input and output,LiteralData,d_vars,"n x p; p attributes for each destination of n flows;
default is None",array,Vector,constant,True to include intercept in model; True by default,boolean,LiteralData,framework,estimation technique; currently only a??GLMa?? is avaialble,string,LiteralData,Quasi,"True to estimate QuasiPoisson model; should result in same
parameters as Poisson but with altered covariance; default
to true which estimates Poisson model",boolean,LiteralData,SF,"n x 1; eigenvector spatial filter to include in the model;
default to None which does not include a filter; not yet
implemented",array,Vector,CD,"n x 1; competing destination term that accounts for the
likelihood that alternative destinations are considered
along with each destination under consideration for every
OD pair; defaults to None which does not include a CD
term; not yet implemented",array,Vector,Lag,"spatial weight for n observations (OD pairs) used to
construct a spatial autoregressive model and estimator;
defaults to None which does not include an autoregressive
term; not yet implemented",W object,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.decomposition.DecomposeSegregation,5644,"Decompose segregation differences into spatial and attribute components. Given two segregation indices of the same type, use Shapley decomposition
to measure whether the differences between index measures arise from
differences in spatial structure or population structure",index1,First SegIndex class to compare.,segregation.SegIndex class,NonGeoData,index2,Second SegIndex class to compare.,segregation.SegIndex class,NonGeoData,counterfactual_approach,"The technique used to generate the counterfactual population
distributions.","str , one of {※composition§, ※share§, ※dual_composition§}",LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mapclassify.NaturalBreaks,5645,Natural Breaks Map Classification.,y,"\((n,1)\) , values to classify.",numpy.array,Vector,k,The number of classes required.,int,LiteralData,initial,"The number of initial solutions generated with different centroids.
The best of initial results are returned.",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.inference.TwoValueTest,5646,Perform comparative inference for two segregation measures.,seg_class_1,a fitted segregation class to be compared to seg_class_2,segregation.singlegroup or segregation.multigroup class,NonGeoData,seg_class_2,a fitted segregation class to be compared to seg_class_1,segregation.singlegroup or segregation.multigroup class,NonGeoData,iterations_under_null,number of iterations to simulate observations in a null distribution,int,LiteralData,null_approach,"Which type of null hypothesis the inference will iterate. One of the following: random_label : Randomly assign each spatial unit to a region then recalculate segregation indices and take their
difference. Repeat this process iterations times to generate a reference distribution. Then test
the observed difference aginst this distribution. bootstrap : Use bootstrap resampling to generate distributions of each segregation index in the
comparison, then use a two sample t-test to compare differences between the distribution means. composition : Generate counterfactual estimates for each region using the sim_composition approach.
On each iteration, generate a synthetic dataset for each region where each unit has a 50% chance
of belonging to the original data or the counterfactual data. Recalculate segregation indices on
the synthetic datasets. share : Generate counterfactual estimates for each region using the sim_share approach.
On each iteration, generate a synthetic dataset for each region where each unit has a 50% chance
of belonging to the original data or the counterfactual data. Recalculate segregation indices on
the synthetic datasets. Then follow the random labeling method on these synthetic data dual_composition : Generate counterfactual estimates for each region using the sim_dual_composition
approach. On each iteration, generate a synthetic dataset for each region where each unit has a 50%
chance of belonging to the original data or the counterfactual data. Then follow the random labeling
method on these synthetic data person_permutation : Use the simulate_person_permutation approach to randomly reallocate the combined
population across both regions then recalculate segregation indices",str,LiteralData,n_jobs,number of cores to use for estimation. If -1 all available cpus will be used,int,LiteralData,backend,"which backend to use with joblib. Options include ※loky§, ※multiprocessing§, or ※threading§",,,index_kwargs_1,extra parameters to pass to segregation index 1.,dict,LiteralData,index_kwargs_2,extra parameters to pass to segregation index 2.,dict,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mapclassify.MaxP,5647,MaxP Map Classification. Based on Max-p regionalization algorithm.,y,"\((n,1)\) , values to classify.",numpy.array,Vector,k,Number of classes required.,int,LiteralData,initial,Number of initial solutions to use prior to swapping.,int,LiteralData,seed1,Random state for initial building process.,int,LiteralData,seed2,Random state for swapping process.,int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
