GEE,[],ee.Image.arraySort,3918,Sorts elements of each array pixel along one axis.,this:image,Array image to sort.,Image,Raster,keys,"Optional keys to sort by. If not provided, the values are used as the keys. The keys can only have multiple elements along one axis, which determines the direction to sort in.",Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.arrayTranspose,3919,Transposes two dimensions of each array pixel.,this:input,Input image.,Image,Raster,axis1,First axis to swap.,Integer,LiteralData,axis2,Second axis to swap.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.aside,3920," Calls a function passing this object as the first argument, and returning itself. Convenient e.g. when debugging: var c = ee.ImageCollection('foo').aside(print) .filterDate('2001-01-01', '2002-01-01').aside(print, 'In 2001') .filterBounds(geom).aside(print, 'In region') .aside(Map.addLayer, {min: 0, max: 142}, 'Filtered') .select('a', 'b'); Returns the same object, for chaining.",this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,func,The function to call.,Function,ComplexData,var_args,Any extra arguments to pass to the function.,VarArgs<Object>,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.asin,3921,Computes the arcsine in radians of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.atan,3922,Computes the arctangent in radians of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.atan2,3923,"Calculates the angle formed by the 2D vector [x, y] for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is float.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bandNames,3924,Returns a list containing the names of the bands of an image.,this:image,The image from which to get band names.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bandTypes,3925,Returns a dictionary of the image's band types.,this:image,The image from which to get band types.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitCount,3926,Calculates the number of one-bits in the 64-bit two's complement binary representation of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitsToArrayImage,3927,Turns the bits of an integer into a 1-D array. The array has a length up to the highest 'on' bit in the input.,this:input,Input image.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitwiseAnd,3928,"Calculates the bitwise AND of the input values for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitwiseNot,3929,"Calculates the bitwise NOT of the input, in the smallest signed integer type that can hold the input.",this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitwiseOr,3930,"Calculates the bitwise OR of the input values for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.bitwiseXor,3931,"Calculates the bitwise XOR of the input values for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.blend,3932,"Overlays one image on top of another. The images are blended together using the masks as opacity. If either of images has only 1 band, it is replicated to match the number of bands in the other image.",this:bottom,The bottom image.,Image,Raster,top,The top image.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.byte,3933,Casts the input value to an unsigned 8-bit integer.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cast,3934,Casts some or all bands of an image to the specified types.,this:image,The image to cast.,Image,Raster,bandTypes,"A dictionary from band name to band types. Types can be PixelTypes or strings. The valid strings are: 'int8', 'int16', 'int32', 'int64', 'uint8', 'uint16', 'uint32', 'byte', 'short', 'int', 'long', 'float', and 'double'. If bandTypes includes bands that are not already in the input image, they will be added to the image as transparent bands. If bandOrder isn't also specified, new bands will be appended in alphabetical order.",Dictionary,NonGeoData,bandOrder,"A list specifying the order of the bands in the result. If specified, must match the full list of bands in the result.",List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cat,3935," Combines the given images into a single image which contains all bands from all of the images. If two or more bands share a name, they are suffixed with an incrementing index. The resulting image will have the metadata from the first input image, only. This function will promote constant values into constant images. Returns the combined image.",var_args,The images to be combined.,VarArgs<Image>,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cbrt,3936,Computes the cubic root of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.ceil,3937,Computes the smallest integer greater than or equal to the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.changeProj,3938,"Tweaks the projection of the input image, moving each pixel from its location in srcProj to the same coordinates in dstProj.",this:input,,Image,Raster,srcProj,The original projection.,Projection,GeoData,dstProj,The new projection.,Projection,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.clamp,3939,Clamps the values in all bands of an image to all lie within the specified range.,this:input,The image to clamp.,Image,Raster,low,The minimum allowed value in the range.,Float,LiteralData,high,The maximum allowed value in the range.,Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.classify,3940,Classifies an image.,this:image,The image to classify. Bands are extracted from this image by name and it must contain all the bands named in the classifier's schema.,Image,Raster,classifier,The classifier to use.,Classifier,ComplexData,outputName,"The name of the band to be added. If the classifier produces more than 1 output, this name is ignored.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.clip,3941," Clips an image to a Geometry or Feature. The output bands correspond exactly to the input bands, except data not covered by the geometry is masked. The output image retains the metadata of the input image. Use clipToCollection to clip an image to a FeatureCollection. Returns the clipped image.",this:image,The Image instance.,Image,Raster,geometry,The Geometry or Feature to clip to.,Feature|Geometry|Object,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.clipToBoundsAndScale,3942,"Clips an image to the bounds of a Geometry, and scales the clipped image to a particular size or scale.",this:input,The image to clip and scale.,Image,Raster,geometry,"The Geometry to clip the image to. The image will be clipped to the bounding box, in the image's projection, of this geometry.",Geometry,Vector,width,"The width to scale the image to, in pixels. Must be provided along with ""height"". Exclusive with ""maxDimension"" and ""scale"".",Integer,LiteralData,height,"The height to scale the image to, in pixels. Must be provided along with ""width"". Exclusive with ""maxDimension"" and ""scale"".",Integer,LiteralData,maxDimension,"The maximum dimension to scale the image to, in pixels. Exclusive with ""width"", ""height"" and ""scale"".",Integer,LiteralData,scale,"If scale is specified, then the projection is scaled by dividing the specified scale value by the nominal size of a meter in the image's projection. Exclusive with ""width"", ""height"", and ""maxDimension"".",Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.clipToCollection,3943,"Clips an image to a FeatureCollection. The output bands correspond exactly the input bands, except data not covered by the geometry of at least one feature from the collection is masked. The output image retains the metadata of the input image.",this:input,The image to clip.,Image,Raster,collection,The FeatureCollection to clip to.,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cluster,3944,"Applies a clusterer to an image. Returns a new image with a single band containing values from 0 to N, indicating the cluster each pixel is assigned to.",this:image,The image to cluster. Must contain all the bands in the clusterer's schema.,Image,Raster,clusterer,The clusterer to use.,Clusterer,ComplexData,outputName,The name of the output band.,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.connectedComponents,3945,"Finds connected components with the same value of the first band of the input and labels them with a globally unique value. Connectedness is specified by the given kernel. Objects larger than maxSize are considered background, and are masked.",this:image,The image to label.,Image,Raster,connectedness,Connectedness kernel.,Kernel,GeoData,maxSize,Maximum size of objects to be labeled.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.connectedPixelCount,3946,Generate an image where each pixel contains the number of 4- or 8-connected neighbors (including itself).,this:input,The input image.,Image,Raster,maxSize,The maximum size of the neighborhood in pixels.,Integer,LiteralData,eightConnected,Whether to use 8-connected rather 4-connected rules.,Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.constant,3947,Generates an image containing a constant value everywhere.,value,The value of the pixels in the constant image. Must be a number or an Array or a list of numbers or Arrays.,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.convolve,3948,Convolves each band of an image with the given kernel.,this:image,The image to convolve.,Image,Raster,kernel,The kernel to convolve with.,Kernel,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.copyProperties,3949,Copies metadata properties from one element to another.,this:destination,The object whose properties to override.,Element,NonGeoData,source,The object from which to copy the properties.,Element,NonGeoData,properties,"The properties to copy. If omitted, all ordinary (i.e. non-system) properties are copied.",List,NonGeoData,exclude,The list of properties to exclude when copying all properties. Must not be specified if properties is.,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cos,3950,Computes the cosine of the input in radians.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cosh,3951,Computes the hyperbolic cosine of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.cumulativeCost,3952,Computes a cumulative cost map based on an image containing costs to traverse each pixel and an image containing source locations. Each output band represents the cumulative cost over the corresponding input cost band.,this:cost,"An image representing the cost to traverse each pixel. Masked pixels can't be traversed. When comparing pixel traversal costs, we use band-wise dictionary ordering. Ancillary cost bands are only considered when paths over primary bands are equal cost.",Image,Raster,source,A single-band image representing the sources. A pixel value different from 0 defines a source pixel.,Image,Raster,maxDistance,"Maximum distance for computation, in meters.",Float,LiteralData,geodeticDistance,"If true, geodetic distance along the curved surface is used, assuming a spherical Earth of radius 6378137.0. If false, Euclidean distance in the 2D plane of the map projection is used (faster, but less accurate).",Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.date,3953,Returns the acquisition time of an image as a Date object. This helper function is equivalent to .,this:image,The image whose acquisition time to return.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.derivative,3954,"Computes the X and Y discrete derivatives for each band in the input image, in pixel coordinates. For each band of the input image, the output image will have two bands named with the suffixes _x and _y , containing the respective derivatives.",this:image,The input image.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.digamma,3955,Computes the digamma function of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.directionalDistanceTransform,3956,"For each zero-valued pixel in the source, get the distance to the nearest non-zero pixels in the given direction. Returns a band of floating point distances called ""distance"".",this:source,The source image.,Image,Raster,angle,"The angle, in degrees, at which to search for non-zero pixels.",Float,LiteralData,maxDistance,"The maximum distance, in pixels, over which to search.",Integer,LiteralData,labelBand,"If provided, multi-band inputs are permitted and only this band is used for searching. All other bands are returned and populated with the per-band values found at the searched non-zero pixels in the label band.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.displace,3957,Warps an image using an image of displacements.,this:image,The image to warp.,Image,Raster,displacement,"An image containing displacement values. The first band is interpreted as the 'X' displacement and the second as the 'Y' displacement. Each displacement pixel is a [dx,dy] vector added to the pixel location to determine the corresponding pixel location in 'image'. Displacements are interpreted as meters in the default projection of the displacement image.",Image,Raster,mode,"The interpolation mode to use. One of 'nearest_neighbor', 'bilinear', or 'bicubic'.",String,LiteralData,maxOffset,The maximum absolute offset in the displacement image. Providing this may improve processing performance.,Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.displacement,3958,"Determines displacements required to register an image to a reference image while allowing local, rubber sheet deformations. Displacements are computed in the CRS of the reference image, at a scale dictated by the lowest resolution of the following three projections: input image projection, reference image projection, and requested projection. The displacements are then transformed into the user-specified projection for output.",this:image,The image to register.,Image,Raster,referenceImage,The image to register to.,Image,Raster,maxOffset,"The maximum offset allowed when attempting to align the input images, in meters. Using a smaller value can reduce computation time significantly, but it must still be large enough to cover the greatest displacement within the entire image region.",Float,LiteralData,projection,The projection in which to output displacement values. The default is the projection of the first band of the reference image.,Projection,GeoData,patchWidth,"Patch size for detecting image offsets, in meters. This should be set large enough to capture texture, as well as large enough that ignorable objects are small within the patch. Default is null. Patch size will be determined automatically if not provided.",Float,LiteralData,stiffness,"Enforces a stiffness constraint on the solution. Valid values are in the range [0,10]. The stiffness is used for outlier rejection when determining displacements at adjacent grid points. Higher values move the solution towards a rigid transformation. Lower values allow more distortion or warping of the image during registration.",Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.distance,3959,"Computes the distance to the nearest non-zero pixel in each band, using the specified distance kernel.",this:image,The input image.,Image,Raster,kernel,"The distance kernel. One of chebyshev, euclidean, or manhattan.",Kernel,GeoData,skipMasked,Mask output pixels if the corresponding input pixel is masked.,Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.divide,3960,"Divides the first value by the second, returning 0 for division by 0 for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.double,3961,Casts the input value to a 64-bit float.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.entropy,3962,"Computes the windowed entropy for each band using the specified kernel centered on each input pixel. Entropy is computed as -sum(p * log2(p)), where p is the normalized probability of occurrence of the values encountered in each window.",this:image,The image for which to compute the entropy.,Image,Raster,kernel,A kernel specifying the window in which to compute.,Kernel,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.eq,3963,"Returns 1 if and only if the first value is equal to the second for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is boolean.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.erf,3964,Computes the error function of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.erfInv,3965,Computes the inverse error function of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.erfc,3966,Computes the complementary error function of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.erfcInv,3967,Computes the inverse complementary error function of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.evaluate,3968, Asynchronously retrieves the value of this object from the server and passes it to the provided callback function.,this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,callback,"A function of the form function(success, failure), called when the server returns an answer. If the request succeeded, the success argument contains the evaluated result.  If the request failed, the failure argument will contains an error message.",Function,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.exp,3969,Computes the Euler's number e raised to the power of the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.expression,3970," Evaluates an arithmetic expression on an image, possibly involving additional images. The bands of the primary input image are available using the built-in function b(), as b(0) or b('band_name'). Variables in the expression are interpreted as additional image parameters which must be supplied in opt_map. The bands of each such image can be accessed like image.band_name or image[0]. Both b() and image[] allow multiple arguments, to specify multiple bands, such as b(1, 'name', 3).  Calling b() with no arguments, or using a variable by itself, returns all bands of the image. If the result of an expression is a single band, it can be assigned a name using the '=' operator (e.g.: x = a + b). Returns the image computed by the provided expression.",this:image,The Image instance.,Image,Raster,expression,The expression to evaluate.,String,LiteralData,map,A map of input images available by name.,Dictionary<Image>,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.fastDistanceTransform,3971,"Returns the distance, as determined by the specified distance metric, to the nearest non-zero valued pixel in the input. The output contains values for all pixels within the given neighborhood size, regardless of the input's mask. Note: the default distance metric returns squared distance.",this:image,The input image.,Image,Raster,neighborhood,Neighborhood size in pixels.,Integer,LiteralData,units,"The units of the neighborhood, currently only 'pixels' are supported.",String,LiteralData,metric,"Distance metric to use: options are `squared_euclidean`, `manhattan` or `chebyshev`.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.first,3972,"Selects the value of the first value for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.firstNonZero,3973,"Selects the first value if it is non-zero, and the second value otherwise for each matched pair of bands in image1 and image2. If either image1 or image2 has only 1 band, then it is used against all the bands in the other image. If the images have the same number of bands, but not the same names, they're used pairwise in the natural order. The output bands are named for the longer of the two inputs, or if they're equal in length, in image1's order. The type of the output pixels is the union of the input types.",this:image1,The image from which the left operand bands are taken.,Image,Raster,image2,The image from which the right operand bands are taken.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.float,3974,Casts the input value to a 32-bit float.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.floor,3975,Computes the largest integer less than or equal to the input.,this:value,The image to which the operation is applied.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.focalMax,3976,Applies a morphological reducer() filter to each band of an image using a named or custom kernel.,this:image,The image to which to apply the operations.,Image,Raster,radius,The radius of the kernel to use.,Float,LiteralData,kernelType,"The type of kernel to use. Options include: 'circle', 'square', 'cross', 'plus', 'octagon', and 'diamond'.",String,LiteralData,units,"If a kernel is not specified, this determines whether the kernel is in meters or pixels.",String,LiteralData,iterations,The number of times to apply the given kernel.,Integer,LiteralData,kernel,"A custom kernel. If used, kernelType and radius are ignored.",Kernel,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Image.focalMean,3977,Applies a morphological mean filter to each band of an image using a named or custom kernel.,this:image,The image to which to apply the operations.,Image,Raster,radius,The radius of the kernel to use.,Float,LiteralData,kernelType,"The type of kernel to use. Options include: 'circle', 'square', 'cross', 'plus', 'octagon', and 'diamond'.",String,LiteralData,units,"If a kernel is not specified, this determines whether the kernel is in meters or pixels.",String,LiteralData,iterations,The number of times to apply the given kernel.,Integer,LiteralData,kernel,"A custom kernel. If used, kernelType and radius are ignored.",Kernel,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
